Owner,Repository Name,Repository Link,Stars,Forks,Issues,Pull Requests,Description,File Name,Dependency Name,Spec Name,Testing Framework,Created At
microsoft,qlib,https://github.com/microsoft/qlib,14202,2422,866,913,Qlib is an AI-oriented quantitative investment platform that aims to realize the potential  empower research  and create value using AI technologies in quantitative investment  from exploring ideas to implementing productions. Qlib supports diverse machine learning modeling paradigms. including supervised learning  market dynamics modeling  and RL.,sort_whats_new.py,pydocs,Arrays_Comparable,pytest,8/14/2020
airbytehq,airbyte,https://github.com/airbytehq/airbyte,14121,3545,13613,20340,The leading data integration platform for ETL / ELT data pipelines from APIs  databases & files to data warehouses  data lakes & data lakehouses. Both self-hosted and Cloud-hosted.,views.py,requests,DataMustOpenInBinary,pytest,7/27/2020
roboflow,supervision,https://github.com/roboflow/supervision,14077,1092,324,665,We write your reusable computer vision tools. 💜,validate_requirements.py,pydocs,ArgParse_Parent,pytest,11/28/2022
apple,foundationdb,https://github.com/apple/foundationdb,14002,1255,1704,9582,FoundationDB - the open source  distributed  transactional key-value store,list_backports.py,pydocs,ArgParse_Parent,pytest,12/14/2017
openai,evals,https://github.com/openai/evals,13952,2471,198,1261,Evals is a framework for evaluating LLMs and LLM systems  and an open-source registry of benchmarks.,asyncore.py,pydocs,Console_CloseWriter,pytest,1/23/2023
apache,arrow,https://github.com/apache/arrow,13566,3172,23933,17589,Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing,kvm_stat,pydocs,ArgParse_Parent,pytest,2/17/2016
iterative,dvc,https://github.com/iterative/dvc,13149,1128,4619,5439,🦉 ML Experiments and Data Management with Git,ssh.py,pydocs,Console_CloseErrorWriter,pytest,3/4/2017
Floorp-Projects,Floorp,https://github.com/Floorp-Projects/Floorp,4348,130,582,259,The most of source code of version 10 or later of Floorp Browser  the most Advanced and Fastest Firefox derivative 🦊,cmdline.py,pydocs,ArgParse_Parent|Console_CloseErrorWriter|Console_CloseWriter,pytest,12/12/2021
Azure,Azure-Sentinel,https://github.com/Azure/Azure-Sentinel,4293,2706,1198,9183,Cloud-native SIEM for intelligent security analytics for your entire enterprise.,__init__.py,pydocs|requests,Console_CloseReader|Console_CloseWriter|DataMustOpenInBinary,pytest,8/18/2018
google-deepmind,deepmind-research,https://github.com/google-deepmind/deepmind-research,12817,2494,306,210,This repository contains implementations and illustrative code to accompany DeepMind publications,auto_doc_mutations.py,pydocs,Arrays_Comparable,pytest,1/15/2019
microsoft,onnxruntime,https://github.com/microsoft/onnxruntime,12789,2545,5943,13819,ONNX Runtime: cross-platform  high performance ML inferencing and training accelerator,training.py,pydocs,ArgParse_Parent,pytest,11/10/2018
pyload,pyload,https://github.com/pyload/pyload,3169,683,3145,1244,The free and open-source Download Manager written in pure Python,WiresharkXML.py,pydocs,Console_CloseErrorWriter|Console_CloseWriter|Console_CloseErrorWriter|Console_CloseWriter,pytest,2/10/2013
NVIDIA,DeepLearningExamples,https://github.com/NVIDIA/DeepLearningExamples,12652,2933,805,535,State-of-the-Art Deep Learning scripts organized by models - easy to train and deploy with reproducible accuracy and performance on enterprise-grade infrastructure.,ebgan.py,pydocs,ArgParse_Parent,pytest,5/2/2018
scylladb,scylladb,https://github.com/scylladb/scylladb,12592,1194,11826,6605,NoSQL data store using the seastar framework  compatible with Apache Cassandra,commands.py,pydocs,Arrays_Comparable,pytest,12/24/2014
scipy,scipy,https://github.com/scipy/scipy,12488,4913,9934,10698,SciPy library main repository,testsuite.py,pydocs,Arrays_Comparable,pytest,3/9/2011
ytsaurus,ytsaurus,https://github.com/ytsaurus/ytsaurus,1769,116,277,293,YTsaurus is a scalable and fault-tolerant open-source big data platform.,faulthandler.py,pydocs,faulthandler_disableBeforeClose|ArgParse_Parent|Arrays_Comparable|Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter|faulthandler_tracetrackDumpBeforeClose,pytest,12/5/2022
encode,httpx,https://github.com/encode/httpx,12379,783,826,1548,A next generation HTTP client for Python. 🦋,fixtures.py,requests,DataMustOpenInBinary,pytest,4/4/2019
FedML-AI,FedML,https://github.com/FedML-AI/FedML,4064,750,321,1758,FEDML - The unified and scalable ML library for large-scale distributed training  model serving  and federated learning. FEDML Launch  a cross-cloud scheduler  further enables running any AI jobs on any GPU cloud or on-premise cluster. Built on this library  FEDML Nexus AI (https://fedml.ai) is your generative AI platform at scale.,async_helpers.py,pydocs|requests,Console_CloseErrorWriter|Console_CloseWriter|DataMustOpenInBinary,pytest,7/21/2020
dask,dask,https://github.com/dask/dask,12026,1641,5020,5812,Parallel computing with task scheduling,main.py,pydocs,Arrays_Comparable,pytest,1/4/2015
elastic,beats,https://github.com/elastic/beats,12004,4765,10247,28881,:tropical_fish: Beats - Lightweight shippers for Elasticsearch & Logstash ,github_api.py,requests,DataMustOpenInBinary,pytest,2/5/2014
mwaskom,seaborn,https://github.com/mwaskom/seaborn,11971,1792,2495,1103,Statistical data visualization in Python,bpy_types.py,pydocs,Arrays_Comparable,pytest,6/18/2012
threat9,routersploit,https://github.com/threat9/routersploit,11890,2203,485,322,Exploitation Framework for Embedded Devices,index.py,pydocs,Arrays_Comparable,pytest,3/30/2016
dbcli,pgcli,https://github.com/dbcli/pgcli,11730,535,689,757,Postgres CLI with autocompletion and syntax highlighting,init.py,pydocs,Console_CloseWriter,pytest,10/12/2014
astral-sh,uv,https://github.com/astral-sh/uv,11513,311,1340,2033,An extremely fast Python package installer and resolver  written in Rust.,backportTranslations.py,pydocs,ArgParse_Parent,pytest,10/2/2023
micropython,micropython-lib,https://github.com/micropython/micropython-lib,2252,938,399,450,Core Python libraries ported to MicroPython,asyncore.py,pydocs,Console_CloseReader|Console_CloseErrorWriter|Console_CloseReader|Console_CloseErrorWriter|Console_CloseReader,pytest,4/1/2014
apache,tvm,https://github.com/apache/tvm,11215,3172,3276,13682,Open deep learning compiler stack for cpu  gpu and specialized accelerators,weixin.py,requests,DataMustOpenInBinary,pytest,10/12/2016
sshuttle,sshuttle,https://github.com/sshuttle/sshuttle,11135,686,494,440,Transparent proxy server that works as a poor man's VPN.  Forwards over ssh.  Doesn't require admin.  Works with Linux and MacOS.  Supports DNS tunneling.,pip.py,pydocs,Console_CloseWriter,pytest,9/15/2014
eosphoros-ai,DB-GPT,https://github.com/eosphoros-ai/DB-GPT,11066,1372,781,648,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents,pix2pix.py,pydocs,ArgParse_Parent,pytest,4/13/2023
stanfordnlp,dspy,https://github.com/stanfordnlp/dspy,10925,810,431,501,DSPy: The framework for programming—not prompting—foundation models,pushover_provider.py,requests,DataMustOpenInBinary,pytest,1/9/2023
alicevision,Meshroom,https://github.com/alicevision/Meshroom,10612,1038,1559,725,3D Reconstruction Software,main.py,pydocs,ArgParse_Parent,pytest,4/22/2015
BrowserWorks,Waterfox,https://github.com/BrowserWorks/Waterfox,3506,316,2627,758,The official Waterfox 💧 source code repository,argparser.py,pydocs,ArgParse_Parent|Console_CloseErrorWriter|Console_CloseWriter,pytest,10/13/2014
RediSearch,RediSearch,https://github.com/RediSearch/RediSearch,5238,504,1451,3167,A query and indexing engine for Redis  providing secondary indexing  full-text search  vector similarity search and aggregations.,update_datafusion_versions.py,pydocs,ArgParse_Parent|Console_CloseWriter,pytest,5/5/2016
princeton-nlp,SWE-agent,https://github.com/princeton-nlp/SWE-agent,10198,978,167,137,SWE-agent takes a GitHub issue and tries to automatically fix it  using GPT-4  or your LM of choice. It solves 12.29% of bugs in the SWE-bench evaluation set and takes just 1.5 minutes to run.,generate.py,pydocs,ArgParse_Parent,pytest,4/2/2024
google,oss-fuzz,https://github.com/google/oss-fuzz,9928,2008,2275,9577,OSS-Fuzz - continuous fuzzing for open source software.,config.py,pydocs,ArgParse_Parent,pytest,7/20/2016
streamlink,streamlink,https://github.com/streamlink/streamlink,9588,1003,2828,2644,Streamlink is a CLI utility which pipes video streams from various services into a video player,subprocess_worker.py,pydocs,Console_CloseReader,pytest,9/16/2016
aws,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples,9522,6437,1418,3167,Example 📓 Jupyter notebooks that demonstrate how to build  train  and deploy machine learning models using 🧠 Amazon SageMaker. ,mnist.py,pydocs,ArgParse_Parent,pytest,10/23/2017
falconry,falcon,https://github.com/falconry/falcon,9389,909,1007,1174,The no-magic web data plane API and microservices framework for Python developers  with a focus on reliability  correctness  and performance at scale.,controller.py,requests,DataMustOpenInBinary,pytest,12/6/2012
pypa,pip,https://github.com/pypa/pip,9289,2878,7154,5453,The Python package installer,lispy.py,pydocs,Console_CloseReader,pytest,3/6/2011
datahub-project,datahub,https://github.com/datahub-project/datahub,9239,2675,2012,8402,The Metadata Platform for your Data Stack,scans.py,requests,DataMustOpenInBinary,pytest,11/18/2015
NVIDIA,TensorRT,https://github.com/NVIDIA/TensorRT,9146,1950,3414,415,NVIDIA® TensorRT™ is an SDK for high-performance deep learning inference on NVIDIA GPUs. This repository contains the open source components of TensorRT.,heap_tracking.py,pydocs,ArgParse_Parent,pytest,5/2/2019
dbt-labs,dbt-core,https://github.com/dbt-labs/dbt-core,8925,1487,5088,4501,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,manifest.py,pydocs,Arrays_Comparable,pytest,3/10/2016
apenwarr,sshuttle,https://github.com/apenwarr/sshuttle,8900,610,0,56,Wrong project!  You should head over to http://github.com/sshuttle/sshuttle,artresizer.py,pydocs,Console_CloseReader,pytest,5/2/2010
redpanda-data,redpanda,https://github.com/redpanda-data/redpanda,8857,533,7551,10296,Redpanda is a streaming data platform for developers. Kafka API compatible. 10x faster. No ZooKeeper. No JVM!,dex_jdk_libs.py,pydocs,ArgParse_Parent,pytest,11/2/2020
openreplay,openreplay,https://github.com/openreplay/openreplay,8855,469,365,1734,Session replay and analytics tool you can self-host. Ideal for reproducing issues  co-browsing with users and optimizing your product.,parser.py,pydocs,ArgParse_Parent,pytest,4/29/2021
sqlalchemy,sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,8838,1311,7749,784,The Database Toolkit for Python,tracer.py,pydocs,Arrays_Comparable,pytest,11/27/2018
benbusby,whoogle-search,https://github.com/benbusby/whoogle-search,8824,885,698,335,A self-hosted  ad-free  privacy-respecting metasearch engine,run_comparison.py,pydocs,ArgParse_Parent,pytest,1/21/2020
keephq,keep,https://github.com/keephq/keep,2929,159,270,885,The open-source alert management and AIOps platform,preprocess_features.py,pydocs|requests,Console_CloseErrorWriter|Console_CloseReader|DataMustOpenInBinary,pytest,2/4/2023
Azure,azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python,4281,2619,9527,25844,This repository is for active development of the Azure SDK for Python. For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/python/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-python. ,xmlrpcserver.py,requests|pydocs,DataMustOpenInBinary|ArgParse_Parent,pytest,4/24/2012
BerriAI,litellm,https://github.com/BerriAI/litellm,8532,936,2156,1229,Call all LLM APIs using the OpenAI format. Use Bedrock  Azure  OpenAI  Cohere  Anthropic  Ollama  Sagemaker  HuggingFace  Replicate (100+ LLMs),x.py,requests,DataMustOpenInBinary,pytest,7/27/2023
yugabyte,yugabyte-db,https://github.com/yugabyte/yugabyte-db,8503,1019,18136,4109,YugabyteDB - the cloud native distributed SQL database for mission-critical applications.,manager.py,pydocs,ArgParse_Parent,pytest,10/5/2017
microsoft,debugpy,https://github.com/microsoft/debugpy,1660,120,1105,394,An implementation of the Debug Adapter Protocol for Python,riak.py,pydocs,Console_CloseReader|Console_CloseErrorWriter|Console_CloseReader|Console_CloseErrorWriter|Console_CloseReader,pytest,1/15/2020
quantumlib,Cirq,https://github.com/quantumlib/Cirq,4143,952,2209,4367,A python framework for creating  editing  and invoking Noisy Intermediate Scale Quantum (NISQ) circuits.,webutil.py,pydocs|requests,Arrays_Comparable|DataMustOpenInBinary,pytest,12/14/2017
tomerfiliba,plumbum,https://github.com/tomerfiliba/plumbum,2752,178,353,329,Plumbum: Shell Combinators,main.py,pydocs,Console_CloseErrorWriter|Console_CloseReader|Console_CloseWriter,pytest,4/27/2012
huggingface,text-generation-inference,https://github.com/huggingface/text-generation-inference,7940,819,1054,766,Large Language Model Text Generation Inference,client.py,requests,DataMustOpenInBinary,pytest,10/8/2022
mozilla,fathom,https://github.com/mozilla/fathom,1971,75,157,175,A framework for extracting meaning from web pages,borzoi_satg_gene_multi.py,pydocs,Console_CloseErrorWriter|Console_CloseWriter|Console_CloseErrorWriter|Console_CloseWriter,pytest,3/18/2016
readthedocs,readthedocs.org,https://github.com/readthedocs/readthedocs.org,7881,3475,5495,5606,The source code that powers readthedocs.org,qt_requests.py,requests,DataMustOpenInBinary,pytest,8/16/2010
StarRocks,starrocks,https://github.com/StarRocks/starrocks,7798,1542,7058,37854,StarRocks  a Linux Foundation project  is a next-generation sub-second MPP OLAP database for full analytics scenarios  including multi-dimensional analytics  real-time analytics  and ad-hoc queries.  InfoWorld’s 2023 BOSSIE Award for best open source software.,init.py,pydocs,ArgParse_Parent,pytest,9/4/2021
h2oai,wave,https://github.com/h2oai/wave,3865,308,1043,720,Realtime Web Apps and Dashboards for Python and R,release_notes.py,pydocs,Console_CloseErrorWriter|Console_CloseWriter,pytest,5/16/2020
apache,beam,https://github.com/apache/beam,7535,3977,6656,24497,Apache Beam is a unified programming model for Batch and Streaming data processing.,fetch_github_release.py,pydocs,ArgParse_Parent,pytest,2/2/2016
blacklanternsecurity,bbot,https://github.com/blacklanternsecurity/bbot,3733,329,638,610,A recursive internet scanner for hackers.,ListeEclair.py,pydocs,Arrays_Comparable|Console_CloseErrorWriter,pytest,3/12/2022
saulpw,visidata,https://github.com/saulpw/visidata,7432,269,1406,636,A terminal spreadsheet multitool for discovering and arranging data,diffconfig,pydocs,Arrays_Comparable,pytest,10/27/2016
sktime,sktime,https://github.com/sktime/sktime,7417,1260,2259,3718,A unified framework for machine learning with time series,argparse.py,pydocs,ArgParse_Parent,pytest,11/6/2018
pydantic,FastUI,https://github.com/pydantic/FastUI,7415,292,178,127,Build better UIs faster.,app.py,requests,DataMustOpenInBinary,pytest,9/18/2023
TechEmpower,FrameworkBenchmarks,https://github.com/TechEmpower/FrameworkBenchmarks,7394,1836,1268,7538,Source for the TechEmpower Framework Benchmarks project,user_permission.py,pydocs,Arrays_Comparable,pytest,3/22/2013
hummingbot,hummingbot,https://github.com/hummingbot/hummingbot,7331,2366,3010,3980,Open source software that helps you create and deploy high-frequency crypto trading bots,hummingbot_cli.py,pydocs,Console_CloseWriter,pytest,4/2/2019
